A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,tag
0.433357653,0.637574432,0.628608344,0.480249118,0.624712059,0.375393522,0.737774214,0.55966974,0.775101446,0.819374638,0.057462111,0.397272731,0.162820665,0.116556952,0.921785762,0.178111241,0.161338901,0.116035284,0.102557304,0.503407729,0.969073823,0.295216001,0.854463685,0.679026624,0.686222246,0.38131434,0.783493626,0.455364421,0.447244355,0.925524713,0.801330012,0.97858285,0.204274008,0.500128187,0.678790705,0.972821232,0.726918403,0.1967411,0.306775096,0.212122264,0.786479563,1
0.433357653,0.637574432,0.628608344,0.521483126,0.672174288,0.279164793,0.86816707,0.477095263,0.619317887,0.100955799,0.004728643,0.64897151,0.265444346,0.854416157,0.205296964,0.723389841,0.379639712,0.266491727,0.908190569,0.814143271,0.63749285,0.855529446,0.022892426,0.694460463,0.327929409,0.410024423,0.354947384,0.270440996,0.655192201,0.899519868,0.207234938,0.935644601,0.86117119,0.735582674,0.87125697,0.027262686,0.962949568,0.362255868,0.93666708,0.258852215,0.785425532,1
0.433357653,0.637574432,0.628608344,0.175391465,0.625919948,0.006599469,0.778512996,0.444811379,0.840053529,0.658180967,0.933346645,0.995830199,0.222559166,0.059203327,0.689679243,0.726118548,0.70166808,0.19654691,0.283910053,0.318529182,0.477647687,0.478692639,0.551978893,0.049912782,0.96245903,0.038383622,0.093989903,0.831331883,0.102389868,0.508086417,0.313039211,0.836312437,0.427275489,0.432548364,0.22152333,0.529100984,0.979089117,0.107723024,0.856778641,0.357490884,0.963010029,0
0.433357653,0.637574432,0.628608344,0.314239679,0.517492794,0.236439913,0.309918052,0.532450658,0.530438464,0.471983424,0.452161324,0.276767617,0.639021152,0.214135325,0.471977242,0.905876958,0.174293987,0.0347799,0.219667078,0.508549602,0.391741296,0.768494611,0.829781594,0.088191217,0.290792029,0.630318426,0.470214861,0.884171064,0.060708206,0.360873392,0.871272188,0.482413138,0.712698763,0.811712465,0.722499513,0.953435556,0.881644918,0.468009731,0.413150317,0.112528034,0.432034249,0
0.433357653,0.637574432,0.628608344,0.210519062,0.279528655,0.491167744,0.758287527,0.825687078,0.052625877,0.28422351,0.31361019,0.666050891,0.378864307,0.579823266,0.670437735,0.536192884,0.966093971,0.536208023,0.917265792,0.180570561,0.267465114,0.898154417,0.569247863,0.248419203,0.543906322,0.351369854,0.330764413,0.762792771,0.820719045,0.933888367,0.935399184,0.390341906,0.036131972,0.330842668,0.47334615,0.424536415,0.730413623,0.632719346,0.188173334,0.352208962,0.257797497,0
0.433357653,0.637574432,0.628608344,0.897754191,0.509876983,0.309181023,0.982223874,0.366283545,0.859093349,0.997800823,0.043890323,0.111694146,0.06240162,0.954244757,0.133287116,0.635595547,0.76236649,0.377581246,0.557241128,0.690372308,0.373876855,0.997136443,0.357883751,0.680031569,0.079139971,0.522775266,0.821192281,0.218753801,0.689527407,0.855691732,0.544067854,0.761857665,0.987132882,0.135082515,0.71534583,0.419550097,0.552643545,0.112233858,0.17197561,0.83532345,0.076351211,1
0.433357653,0.637574432,0.628608344,0.628873083,0.941338589,0.265928422,0.57228326,0.166079198,0.821463713,0.469680758,0.699951347,0.208009408,0.349309365,0.77826381,0.806764968,0.933804933,0.758108341,0.294395663,0.294684041,0.120075469,0.083454307,0.986032164,0.738461875,0.07133818,0.063146947,0.33342887,0.559198951,0.545787307,0.737653235,0.28887958,0.263671685,0.208144973,0.069108538,0.770111007,0.814298361,0.465162199,0.098074365,0.759271258,0.873175879,0.029786044,0.816911108,0
0.433357653,0.637574432,0.628608344,0.659800298,0.502055851,0.105014926,0.922129098,0.728607752,0.94074042,0.857697841,0.195506152,0.153215293,0.810137357,0.388539865,0.150065045,0.762802682,0.250646019,0.974156729,0.099685923,0.626923399,0.289353607,0.817999528,0.440698669,0.45715779,0.904648563,0.259099386,0.178608602,0.750665068,0.579700226,0.924447684,0.109510923,0.295189536,0.14978574,0.122367788,0.766697951,0.751776768,0.116986894,0.994312816,0.485638342,0.521563443,0.882477511,1
0.433357653,0.637574432,0.628608344,0.882673801,0.670124781,0.542817994,0.530152667,0.13860036,0.771120439,0.235809744,0.643634977,0.49255687,0.983314079,0.31849901,0.729870759,0.645836122,0.460774669,0.194276324,0.160903816,0.096168382,0.071290245,0.90103694,0.723673442,0.968679493,0.106171596,0.664924317,0.651881148,0.719912866,0.736401526,0.0104021,0.742831932,0.362735017,0.492790405,0.408903491,0.852490636,0.745966922,0.235614155,0.340285409,0.870184058,0.072910733,0.473596983,0
0.433357653,0.637574432,0.628608344,0.134214818,0.233414225,0.284645737,0.728493247,0.08328513,0.029012315,0.172761569,0.112749986,0.837189383,0.82566535,0.625111108,0.332957893,0.407851543,0.680607635,0.179210775,0.932731913,0.039534693,0.902423692,0.299041157,0.188798175,0.16242599,0.005274808,0.330844196,0.423259155,0.275514714,0.02572647,0.147439812,0.84522265,0.66205957,0.823830704,0.246138208,0.223810461,0.304908443,0.220596269,0.964056381,0.007900353,0.565101252,0.372772959,0
0.433357653,0.637574432,0.628608344,0.387619068,0.223594867,0.654359924,0.965365949,0.944841798,0.185390996,0.870616356,0.140018526,0.762175016,0.412791464,0.807880279,0.861356561,0.93529991,0.869844831,0.270137118,0.541021223,0.206767968,0.234583612,0.679140733,0.835181115,0.166609656,0.300063092,0.648596398,0.675972718,0.997801034,0.247900709,0.020024217,0.797351916,0.259051011,0.334369169,0.679392521,0.727660487,0.095868929,0.037629292,0.152873169,0.281770123,0.075947353,0.034258756,0
0.433357653,0.637574432,0.628608344,0.191818135,0.994955056,0.29204002,0.475404445,0.675125482,0.906160997,0.748002039,0.004193226,0.563068527,0.543742374,0.838256877,0.044521825,0.02579252,0.910841977,0.800087526,0.629919749,0.378116928,0.560305573,0.585326204,0.15596051,0.401751157,0.512086725,0.514826831,0.643984707,0.356018276,0.372880015,0.386346495,0.31993962,0.024934416,0.127897598,0.816268068,0.996668677,0.279771747,0.018117167,0.903064872,0.229491192,0.81105128,0.473619224,0
0.433357653,0.637574432,0.628608344,0.308012907,0.421672422,0.195169246,0.113149082,0.540400229,0.608357267,0.010820551,0.46219677,0.625709426,0.396364294,0.985903754,0.188427418,0.085149318,0.212691851,0.676664507,0.438486237,0.22980982,0.940871998,0.36097999,0.115345141,0.606854619,0.454007542,0.929244428,0.9720112,0.760672731,0.090012731,0.680331156,0.112093892,0.027432331,0.877718887,0.957436738,0.997465944,0.790282414,0.761021425,0.003726831,0.60798637,0.544231308,0.464882232,0
0.433357653,0.637574432,0.628608344,0.660085399,0.98303632,0.563098693,0.858222863,0.973660736,0.224118324,0.762290162,0.136873713,0.199949658,0.042313496,0.544138659,0.257268366,0.411815857,0.300300866,0.464723829,0.099974528,0.560338005,0.676321389,0.968963781,0.694124182,0.274888124,0.797942982,0.829975045,0.079438749,0.924920151,0.757346471,0.820960013,0.666513368,0.861227692,0.437720593,0.921034871,0.455317246,0.427486406,0.101411168,0.432925615,0.406688453,0.090787592,0.363759344,1
0.433357653,0.637574432,0.628608344,0.874046122,0.964923429,0.178599131,0.059173278,0.769979565,0.65789972,0.725704809,0.53818741,0.712644328,0.805996951,0.647302208,0.629243228,0.344728758,0.784499411,0.577577483,0.874887325,0.518679576,0.884084087,0.169103276,0.574072393,0.46770133,0.170082816,0.762574877,0.833577997,0.994719088,0.17309729,0.272463369,0.679359028,0.023394744,0.810053482,0.917227969,0.749416175,0.26152796,0.408737254,0.834178209,0.355282538,0.312249737,0.339117777,1
0.433357653,0.637574432,0.628608344,0.963308846,0.981970131,0.020341295,0.465607724,0.567838954,0.686488306,0.240582943,0.361911331,0.294255598,0.463889065,0.210833941,0.272195647,0.403176897,0.616339743,0.127341871,0.904535371,0.43085681,0.699338671,0.691731881,0.504860949,0.04378435,0.712201068,0.574259117,0.178885246,0.70587667,0.366795172,0.053535661,0.029620189,0.936434242,0.675451587,0.415576479,0.992697412,0.649191314,0.438450368,0.641687422,0.547645371,0.494623542,0.433624357,0
0.433357653,0.637574432,0.628608344,0.648502065,0.100126957,0.080229721,0.204967262,0.942976726,0.610280713,0.102427339,0.111898806,0.200005762,0.808299344,0.7214394,0.545656612,0.918771433,0.341321164,0.704661265,0.869311395,0.735603744,0.01643802,0.951945999,0.174188097,0.893217311,0.585509916,0.45510915,0.246677589,0.658242862,0.652378589,0.260107127,0.245154486,0.909726722,0.720861112,0.960875448,0.659045774,0.715769493,0.926590945,0.264385153,0.385760151,0.466848544,0.736683078,1
0.433357653,0.637574432,0.628608344,0.191611885,0.249272443,0.344182698,0.535089108,0.163491772,0.160124198,0.341832872,0.240903137,0.446913718,0.59065814,0.182635858,0.406716739,0.606237491,0.078575522,0.3733059,0.003229343,0.762747349,0.128571841,0.027179502,0.705237917,0.202768068,0.093994154,0.147549682,0.556402895,0.429816049,0.249782562,0.389251626,0.857484582,0.412798537,0.783568915,0.417735354,0.307434214,0.572259748,0.831133893,0.693629737,0.692340487,0.87977683,0.841047746,0
0.433357653,0.637574432,0.628608344,0.464754442,0.02186082,0.161351262,0.886770817,0.540226882,0.775971417,0.493830673,0.970513227,0.074181598,0.782321579,0.723382581,0.372290082,0.87759158,0.798192728,0.249391167,0.514229501,0.262614996,0.279090327,0.056572903,0.168628186,0.87014899,0.599407609,0.037852815,0.332204966,0.147358907,0.654468868,0.578948648,0.358444007,0.537695238,0.497889096,0.522271001,0.861841738,0.141739592,0.559468178,0.048141676,0.294927466,0.629136427,0.160471528,0
0.433357653,0.637574432,0.628608344,0.303377072,0.614548818,0.929881954,0.799873586,0.055103291,0.076768309,0.133389583,0.476075541,0.209306503,0.889224643,0.294342098,0.432885007,0.53521919,0.630508809,0.693473529,0.948795276,0.687596236,0.749834657,0.890270829,0.140810377,0.79045618,0.016767656,0.333851244,0.157873302,0.226060865,0.662541425,0.674481745,0.077954285,0.371309321,0.969330434,0.832027362,0.097690112,0.87032133,0.979147178,0.375400566,0.834667579,0.302598193,0.54151734,0
0.433357653,0.637574432,0.628608344,0.916960548,0.423453205,0.787734788,0.821161373,0.71731042,0.801271851,0.747695284,0.765321708,0.482937235,0.665720082,0.738993451,0.019475478,0.467504074,0.734395821,0.028671393,0.103369787,0.631025238,0.843411984,0.853171596,0.682424333,0.490352428,0.731482948,0.128039262,0.130885128,0.322619986,0.560182426,0.855032066,0.474848146,0.41293721,0.23469399,0.330500809,0.953632551,0.006931534,0.32068529,0.584386938,0.309423383,0.042702586,0.17376281,0
0.433357653,0.637574432,0.628608344,0.117931989,0.854431206,0.781561677,0.722861941,0.914988055,0.415680504,0.150116892,0.965344472,0.789191917,0.917358374,0.545034467,0.385625243,0.029460118,0.870217877,0.251624528,0.970645044,0.252691407,0.455887935,0.799874456,0.666034108,0.008693451,0.557783889,0.859378785,0.424492425,0.569979935,0.979502852,0.222832465,0.307182148,0.530950822,0.402342194,0.858871042,0.009941027,0.164729591,0.54914227,0.329160979,0.069135987,0.127054127,0.43440869,0
0.433357653,0.637574432,0.628608344,0.606543696,0.20650749,0.535426611,0.74141325,0.704174726,0.16364296,0.651657887,0.699473132,0.168000531,0.896567195,0.012960576,0.567233001,0.96118322,0.828441107,0.040542811,0.430118869,0.897047927,0.672384486,0.50283164,0.428187666,0.570804541,0.989248995,0.925968822,0.831285091,0.346490872,0.154709983,0.278764851,0.814431786,0.381487223,0.208496064,0.83754215,0.119830357,0.715234292,0.907259125,0.84132815,0.906489643,0.935306735,0.333346292,1
0.433357653,0.637574432,0.628608344,0.822116246,0.397772847,0.219543897,0.003028865,0.982308569,0.904775987,0.889510962,0.52495547,0.778036837,0.737005986,0.977905429,0.532388576,0.79578828,0.245481755,0.8734011,0.837727387,0.155782657,0.911282043,0.784038086,0.125824313,0.530596811,0.03977784,0.339865974,0.311885619,0.935276997,0.080426569,0.987701592,0.964535051,0.237465148,0.007737652,0.889496594,0.603514164,0.098352481,0.688536646,0.102409324,0.54035815,0.88819186,0.891223369,1
0.433357653,0.637574432,0.628608344,0.111968849,0.542078161,0.025697837,0.770742424,0.869830462,0.770043249,0.919229036,0.639172969,0.529313473,0.272704244,0.282196929,0.129166001,0.982209163,0.788041265,0.936639786,0.618192805,0.978389997,0.253543764,0.271788109,0.573932534,0.636639479,0.301005232,0.006250729,0.570547335,0.939869707,0.05031,0.596672452,0.801194206,0.47633484,0.453162289,0.330328836,0.377336906,0.956412622,0.057587991,0.58876321,0.20414853,0.731051235,0.382419725,1
0.433357653,0.637574432,0.628608344,0.568640493,0.819527052,0.746823668,0.678434758,0.293174702,0.219370491,0.503914499,0.871939735,0.66490549,0.23758807,0.601908855,0.742905555,0.616954077,0.53914518,0.423965043,0.280208974,0.763980195,0.065175893,0.844124144,0.483611116,0.197744429,0.107628092,0.990798461,0.460855432,0.480482044,0.246922705,0.911085843,0.834354171,0.023990438,0.6138103,0.920996936,0.83015414,0.064934674,0.542057508,0.906824758,0.600756892,0.651758465,0.030394689,1
0.433357653,0.637574432,0.628608344,0.096509874,0.774355226,0.424861179,0.601195719,0.819173099,0.478071678,0.501373215,0.817058762,0.326790863,0.214518499,0.741936385,0.352854895,0.088636576,0.25143693,0.230190197,0.929900901,0.663432495,0.459866759,0.921176711,0.119171249,0.483513438,0.421345158,0.55050927,0.601434338,0.401408732,0.523466283,0.004646017,0.471862801,0.781709165,0.977303947,0.370877627,0.703298425,0.594343295,0.288321374,0.39558254,0.921512286,0.63271748,0.196644029,0
0.433357653,0.637574432,0.628608344,0.864573004,0.787724162,0.754303731,0.264348097,0.449915455,0.526747128,0.837656189,0.202546536,0.59933595,0.855167806,0.893396841,0.311606868,0.131127132,0.431149569,0.517561849,0.447311014,0.783714491,0.671505942,0.158944028,0.513425774,0.273669996,0.388652622,0.993972758,0.329502936,0.431442652,0.403339196,0.269347552,0.009524085,0.687618176,0.555376331,0.546973495,0.468503255,0.813845912,0.044527275,0.955336701,0.206758456,0.37800831,0.466655421,0
0.433357653,0.637574432,0.628608344,0.446710508,0.990415186,0.968686655,0.017635917,0.761295836,0.932510995,0.142094849,0.578356972,0.919380773,0.31334132,0.515141624,0.29039403,0.628992987,0.887478679,0.360687704,0.226083407,0.457664551,0.889193624,0.154956908,0.206592759,0.609075471,0.304334653,0.118676991,0.712924766,0.1130098,0.325479458,0.077632706,0.214208189,0.791109426,0.307446312,0.700105054,0.158950252,0.486994219,0.448492148,0.763857782,0.753317018,0.859014223,0.793111962,0
0.433357653,0.637574432,0.628608344,0.88792348,0.299244132,0.203400959,0.279969174,0.243238854,0.44961964,0.320493767,0.468769871,0.062911482,0.741654035,0.08350243,0.746998966,0.439097861,0.781320656,0.644556848,0.17349219,0.538946472,0.504174431,0.692158646,0.928111216,0.884043903,0.023154435,0.240094943,0.953342226,0.999772277,0.249240518,0.52182194,0.133743169,0.957588412,0.216747204,0.02840385,0.892163458,0.438298466,0.497085191,0.548397321,0.709894719,0.869031019,0.689160629,0
0.433357653,0.637574432,0.628608344,0.101815663,0.323532263,0.343804531,0.866896224,0.481872695,0.530648663,0.318762973,0.013458764,0.039113056,0.611130406,0.299413386,0.82672985,0.723640113,0.772562055,0.037331394,0.767761059,0.555018695,0.395228881,0.124629053,0.460476225,0.534965243,0.809531931,0.13985773,0.000626462,0.583655705,0.174942709,0.506338284,0.952415193,0.006275038,0.230331527,0.556040258,0.08333531,0.9381272,0.296867397,0.408453753,0.551862117,0.988227398,0.094110274,0
0.433357653,0.637574432,0.628608344,0.690826323,0.28909748,0.439089185,0.096983136,0.192413419,0.527847592,0.362401933,0.152474502,0.56405181,0.060484448,0.565348356,0.094419528,0.75241165,0.887633484,0.268440066,0.60567059,0.493409581,0.097515334,0.683170208,0.181959855,0.045721004,0.515558834,0.381740094,0.37075839,0.792694108,0.082925036,0.51061091,0.046467878,0.270061278,0.361700612,0.700809257,0.733820682,0.985902104,0.966401621,0.124865301,0.095065748,0.014667444,0.101505098,0
0.433357653,0.637574432,0.628608344,0.359246995,0.423717469,0.63945375,0.167689086,0.472442354,0.335528269,0.139075915,0.492437943,0.490989856,0.129736477,0.284703682,0.221467683,0.139015231,0.2074142,0.306566343,0.295658393,0.321283323,0.169536981,0.670788378,0.760262484,0.347236668,0.331778269,0.970484807,0.220752939,0.110554673,0.396538088,0.583382715,0.275161209,0.896083449,0.460528711,0.768385047,0.323478221,0.001179629,0.658593048,0.96676613,0.412524116,0.518651001,0.365833582,0
0.433357653,0.637574432,0.628608344,0.086413279,0.899908376,0.047543563,0.145993337,0.667449179,0.260583831,0.522528857,0.343457771,0.888935853,0.412078741,0.365876709,0.242989312,0.753689511,0.601265627,0.5285216,0.157431189,0.238079321,0.762528426,0.222205352,0.820019737,0.016834092,0.44422647,0.74368843,0.355831455,0.837742556,0.631521331,0.899201408,0.57113634,0.413673472,0.416700987,0.733965518,0.657586968,0.626598061,0.726253031,0.797047927,0.032202758,0.318912513,0.163725672,0
0.433357653,0.637574432,0.628608344,0.452923052,0.4051315,0.33963881,0.483515316,0.054185485,0.783855662,0.583051199,0.568705773,0.356791838,0.923723073,0.487777361,0.788495178,0.955104256,0.659266654,0.739427308,0.599763917,0.928710752,0.264711923,0.324586175,0.536247,0.822264526,0.82237493,0.473302089,0.649976308,0.201515697,0.076564579,0.212020424,0.434344748,0.949960913,0.315912508,0.165431912,0.952643023,0.433272479,0.436167051,0.30058282,0.935478486,0.880236154,0.745588421,1
0.433357653,0.637574432,0.628608344,0.175288438,0.3060385,0.408848632,0.426509736,0.030884775,0.971864923,0.327641827,0.288880008,0.09451826,0.981076436,0.895041529,0.473518902,0.931669986,0.782478376,0.385619607,0.736262031,0.196150819,0.395469684,0.409231814,0.140831088,0.988770002,0.120871316,0.451416962,0.514190797,0.297904629,0.012078634,0.945731584,0.956594351,0.172228134,0.200365562,0.978808997,0.730046128,0.404193889,0.24899034,0.586781382,0.938846561,0.760708254,0.656697025,0
